Frequency (MHz),Power (Watts),Error Time (s),Error Distance,Hamming Distance,Error Iterations Since Last Error
3030,76.66,0.06389011499959452,18446744070800539648,1,73
3030,76.52,0.0851341190009407,9942452641420279808,1,86
3030,76.33,0.05787730299925897,17056723881689088000,1,64
3030,76.33,0.08415947499997856,2445279232,1,99
3030,75.84,0.04030023500126845,28552117950087168,1,39
3030,75.84,0.0535249449985713,18446744071919763456,1,57
3030,75.56,0.07763961199998448,1134001108516077568,1,95
3030,75.56,0.02693540400105121,15979598310654607360,1,20
3030,75.29,0.04796241599979112,18446744071838760960,1,51
3030,75.32,0.2258892919999198,1747320832,1,298
3030,75.34,0.12134228600007191,6308619488178733056,1,156
3030,75.99,0.15917208300015773,716046336,1,211
3030,75.95,0.08611412299978838,812384256,1,102
3030,75.95,0.02456071500091639,1135214592,1,17
3030,75.95,0.029984106999108917,18446744073673113600,1,25
3030,75.68,0.06316811500073527,18446744070871973888,1,73
3030,75.68,0.05232189699927403,11634345949869899776,1,57
3030,76.43,0.20373603500047466,1237188608,1,272
3030,76.93,0.11091644699990866,18446744071171866624,1,140
3030,76.93,0.08029777400042803,16303822299453194240,1,71
3030,76.66,0.2462440469989815,44826624,1,333
3030,76.66,0.03593797000030463,9539116591979954176,1,24
3030,76.22,0.09619677800037607,18446744073590276096,1,120
3030,76.30,0.2038863779998792,18446744069783683072,1,275
3030,76.89,0.10290712799906032,12459525028469276672,1,129
3030,76.99,0.04418437700041977,18446744072152285184,1,31
3030,77.12,0.18183879199932562,18446744072678277120,1,262
3030,77.07,0.13147009100066498,18446744073252503552,1,170
3030,77.65,0.06633193100060453,4497715041138638848,1,77
3030,77.65,0.018740625999271288,2409003588178149376,1,8
3030,77.27,0.0914481159998104,17034856794435878912,1,112
3030,76.92,0.10079632199995103,178252825095045120,1,126
3030,76.92,0.06417862200032687,18446744072639479808,1,70
3030,77.00,0.06461516300078074,3105205554792890368,1,75
3030,77.00,0.029301377999217948,28552117950087168,1,20
3030,76.63,0.10383801500029222,18446744073245687808,1,131
